ID_Detalle,ID_Venta,ID_Producto,Cantidad,Precio_Unitario,Descuento,Subtotal,Impuesto,Total,Fecha_Registro
DET02416,VENT0443,PROD0287,5,25.63,4.6,128.15,15.65,139.2,2023-06-01 01:01:46.914381
DET02417,VENT0443,PROD0240,4,17.52,3.9,70.08,12.4,78.58,2023-06-01 01:01:46.914381
DET02418,VENT0443,PROD0116,1,27.81,4.99,27.81,2.51,25.33,2023-06-01 01:01:46.914381
DET02419,VENT0443,PROD0154,2,23.53,2.61,47.06,4.4,48.85,2023-06-01 01:01:46.914381
DET02420,VENT0443,PROD0360,3,18.05,3.28,54.15,5.37,56.24,2023-06-01 01:01:46.914381
DET02421,VENT0444,PROD0021,1,15.21,1.89,15.21,0.72,14.04,2024-01-04 17:13:00.066367
DET02422,VENT0445,PROD0315,3,19.04,1.07,57.12,6.42,62.47,2025-01-22 14:39:51.166678
DET02423,VENT0445,PROD0078,1,25.6,2.26,25.6,1.73,25.07,2025-01-22 14:39:51.166678
DET02424,VENT0445,PROD0051,3,24.41,2.66,73.23,4.32,74.89,2025-01-22 14:39:51.166678
DET02425,VENT0445,PROD0409,4,23.59,1.1,94.36,10.0,103.26,2025-01-22 14:39:51.166678
DET02426,VENT0445,PROD0299,1,18.7,1.73,18.7,2.8,19.77,2025-01-22 14:39:51.166678
DET02427,VENT0445,PROD0194,2,27.51,3.91,55.02,6.16,57.27,2025-01-22 14:39:51.166678
DET02428,VENT0445,PROD0436,3,25.81,0.96,77.43,10.14,86.61,2025-01-22 14:39:51.166678
DET02429,VENT0445,PROD0303,2,20.84,1.33,41.68,4.98,45.33,2025-01-22 14:39:51.166678
DET02430,VENT0445,PROD0159,4,20.33,2.5,81.32,3.72,82.54,2025-01-22 14:39:51.166678
DET02431,VENT0446,PROD0498,5,26.42,4.66,132.1,11.6,139.04,2025-03-29 13:32:35.039239
DET02432,VENT0446,PROD0127,3,18.03,0.17,54.09,1.86,55.78,2025-03-29 13:32:35.039239
DET02433,VENT0446,PROD0101,3,17.75,0.38,53.25,10.29,63.16,2025-03-29 13:32:35.039239
DET02434,VENT0446,PROD0124,3,19.22,2.15,57.66,9.03,64.54,2025-03-29 13:32:35.039239
DET02435,VENT0446,PROD0342,2,19.09,2.65,38.18,2.04,37.57,2025-03-29 13:32:35.039239
DET02436,VENT0447,PROD0205,2,14.21,4.38,28.42,3.76,27.8,2024-07-30 04:51:36.401223
DET02437,VENT0447,PROD0432,2,14.93,4.37,29.86,1.7,27.19,2024-07-30 04:51:36.401223
DET02438,VENT0448,PROD0415,2,24.13,4.28,48.26,6.5,50.48,2023-08-15 08:36:06.649522
DET02439,VENT0448,PROD0138,4,27.21,4.5,108.84,6.76,111.1,2023-08-15 08:36:06.649522
DET02440,VENT0448,PROD0064,4,18.17,4.01,72.68,11.8,80.47,2023-08-15 08:36:06.649522
DET02441,VENT0448,PROD0391,3,21.02,3.5,63.06,9.63,69.19,2023-08-15 08:36:06.649522
DET02442,VENT0448,PROD0349,1,24.54,3.1,24.54,1.51,22.95,2023-08-15 08:36:06.649522
DET02443,VENT0448,PROD0265,5,18.55,3.65,92.75,15.9,105.0,2023-08-15 08:36:06.649522
DET02444,VENT0448,PROD0279,5,20.06,0.82,100.3,11.5,110.98,2023-08-15 08:36:06.649522
DET02445,VENT0448,PROD0212,2,17.92,4.55,35.84,6.0,37.29,2023-08-15 08:36:06.649522
DET02446,VENT0449,PROD0207,2,15.48,2.86,30.96,4.7,32.8,2023-11-02 09:31:55.714389
DET02447,VENT0449,PROD0350,2,26.81,2.64,53.62,4.84,55.82,2023-11-02 09:31:55.714389
DET02448,VENT0449,PROD0457,1,20.75,0.15,20.75,3.13,23.73,2023-11-02 09:31:55.714389
DET02449,VENT0449,PROD0128,1,17.92,4.11,17.92,1.92,15.73,2023-11-02 09:31:55.714389
DET02450,VENT0449,PROD0182,3,18.62,3.67,55.86,2.31,54.5,2023-11-02 09:31:55.714389
DET02451,VENT0450,PROD0387,2,31.56,3.23,63.12,3.84,63.73,2024-06-14 07:19:48.579496
DET02452,VENT0450,PROD0314,1,27.79,3.68,27.79,0.94,25.05,2024-06-14 07:19:48.579496
DET02453,VENT0450,PROD0425,4,23.38,3.57,93.52,10.4,100.35,2024-06-14 07:19:48.579496
DET02454,VENT0450,PROD0366,1,18.8,4.06,18.8,1.62,16.36,2024-06-14 07:19:48.579496
DET02455,VENT0450,PROD0007,1,26.34,4.66,26.34,1.89,23.57,2024-06-14 07:19:48.579496
DET02456,VENT0450,PROD0018,1,15.49,2.91,15.49,2.91,15.49,2024-06-14 07:19:48.579496
DET02457,VENT0450,PROD0331,4,28.21,4.03,112.84,5.6,114.41,2024-06-14 07:19:48.579496
DET02458,VENT0450,PROD0493,5,15.67,2.14,78.35,7.65,83.86,2024-06-14 07:19:48.579496
DET02459,VENT0450,PROD0009,1,22.68,2.99,22.68,2.62,22.31,2024-06-14 07:19:48.579496
DET02460,VENT0451,PROD0342,1,19.09,0.78,19.09,1.02,19.33,2023-06-20 05:19:31.432004
DET02461,VENT0451,PROD0388,5,19.39,3.8,96.95,11.55,104.7,2023-06-20 05:19:31.432004
DET02462,VENT0451,PROD0039,5,28.38,4.69,141.9,17.25,154.46,2023-06-20 05:19:31.432004
DET02463,VENT0451,PROD0488,5,27.28,0.09,136.4,15.1,151.41,2023-06-20 05:19:31.432004
DET02464,VENT0451,PROD0356,2,24.82,0.99,49.64,3.8,52.45,2023-06-20 05:19:31.432004
DET02465,VENT0451,PROD0067,4,16.86,1.79,67.44,2.12,67.77,2023-06-20 05:19:31.432004
DET02466,VENT0451,PROD0346,2,23.28,3.85,46.56,3.94,46.65,2023-06-20 05:19:31.432004
DET02467,VENT0451,PROD0463,5,24.62,1.91,123.1,11.65,132.84,2023-06-20 05:19:31.432004
DET02468,VENT0451,PROD0316,4,18.28,0.35,73.12,5.8,78.57,2023-06-20 05:19:31.432004
DET02469,VENT0452,PROD0202,3,20.21,4.56,60.63,6.63,62.7,2023-12-06 08:40:31.935307
DET02470,VENT0452,PROD0204,1,20.48,4.53,20.48,1.42,17.37,2023-12-06 08:40:31.935307
DET02471,VENT0452,PROD0255,1,24.61,2.82,24.61,3.08,24.87,2023-12-06 08:40:31.935307
DET02472,VENT0452,PROD0356,3,24.82,4.48,74.46,5.7,75.68,2023-12-06 08:40:31.935307
DET02473,VENT0452,PROD0395,3,16.55,0.05,49.65,10.05,59.65,2023-12-06 08:40:31.935307
DET02474,VENT0452,PROD0035,1,14.6,1.33,14.6,0.61,13.88,2023-12-06 08:40:31.935307
DET02475,VENT0452,PROD0442,3,25.25,2.18,75.75,6.36,79.93,2023-12-06 08:40:31.935307
DET02476,VENT0453,PROD0176,5,20.22,0.61,101.1,5.8,106.29,2024-07-28 13:00:38.397552
DET02477,VENT0453,PROD0378,3,20.69,0.89,62.07,6.6,67.78,2024-07-28 13:00:38.397552
DET02478,VENT0454,PROD0241,5,15.47,3.94,77.35,8.6,82.01,2025-03-24 08:46:02.493078
DET02479,VENT0454,PROD0269,5,18.98,0.55,94.9,11.35,105.7,2025-03-24 08:46:02.493078
DET02480,VENT0454,PROD0209,4,13.82,0.44,55.28,4.32,59.16,2025-03-24 08:46:02.493078
DET02481,VENT0454,PROD0239,2,17.67,4.5,35.34,4.22,35.06,2025-03-24 08:46:02.493078
DET02482,VENT0454,PROD0485,3,18.46,0.85,55.38,7.17,61.7,2025-03-24 08:46:02.493078
DET02483,VENT0454,PROD0081,1,25.89,0.83,25.89,2.98,28.04,2025-03-24 08:46:02.493078
DET02484,VENT0454,PROD0127,3,18.03,2.54,54.09,1.86,53.41,2025-03-24 08:46:02.493078
DET02485,VENT0454,PROD0450,2,28.94,3.7,57.88,6.48,60.66,2025-03-24 08:46:02.493078
DET02486,VENT0455,PROD0368,3,19.82,3.9,59.46,6.54,62.1,2025-04-01 04:36:17.290073
DET02487,VENT0455,PROD0006,1,17.66,2.85,17.66,1.3,16.11,2025-04-01 04:36:17.290073
DET02488,VENT0455,PROD0392,3,25.7,2.1,77.1,5.19,80.19,2025-04-01 04:36:17.290073
DET02489,VENT0456,PROD0306,3,20.71,0.77,62.13,3.84,65.2,2024-02-02 11:11:30.300117
DET02490,VENT0456,PROD0111,4,15.18,4.93,60.72,8.72,64.51,2024-02-02 11:11:30.300117
DET02491,VENT0456,PROD0282,3,24.66,4.38,73.98,4.08,73.68,2024-02-02 11:11:30.300117
DET02492,VENT0456,PROD0356,1,24.82,3.56,24.82,1.9,23.16,2024-02-02 11:11:30.300117
DET02493,VENT0456,PROD0016,2,24.13,1.36,48.26,5.24,52.14,2024-02-02 11:11:30.300117
DET02494,VENT0457,PROD0280,4,25.5,0.04,102.0,8.24,110.2,2023-11-30 06:06:03.582073
DET02495,VENT0457,PROD0271,1,16.73,4.67,16.73,1.37,13.43,2023-11-30 06:06:03.582073
DET02496,VENT0457,PROD0374,2,23.01,1.02,46.02,4.42,49.42,2023-11-30 06:06:03.582073
DET02497,VENT0458,PROD0218,2,15.83,4.38,31.66,5.8,33.08,2024-02-27 20:25:34.203041
DET02498,VENT0458,PROD0221,4,20.99,2.09,83.96,9.88,91.75,2024-02-27 20:25:34.203041
DET02499,VENT0459,PROD0108,5,21.83,4.39,109.15,13.85,118.61,2023-12-24 03:48:16.123841
DET02500,VENT0459,PROD0060,3,22.67,4.2,68.01,6.6,70.41,2023-12-24 03:48:16.123841
DET02501,VENT0460,PROD0301,3,16.21,3.56,48.63,8.4,53.47,2024-04-30 17:07:38.203931
DET02502,VENT0460,PROD0491,5,15.73,0.9,78.65,16.4,94.15,2024-04-30 17:07:38.203931
DET02503,VENT0460,PROD0075,5,20.74,1.91,103.7,6.45,108.24,2024-04-30 17:07:38.203931
DET02504,VENT0461,PROD0198,2,24.33,3.82,48.66,6.26,51.1,2024-11-27 01:02:48.913692
DET02505,VENT0461,PROD0492,1,30.63,0.05,30.63,1.83,32.41,2024-11-27 01:02:48.913692
DET02506,VENT0461,PROD0056,4,24.93,4.23,99.72,11.36,106.85,2024-11-27 01:02:48.913692
DET02507,VENT0462,PROD0143,1,15.12,3.64,15.12,3.39,14.87,2024-07-23 21:45:46.247954
DET02508,VENT0462,PROD0402,1,30.63,4.09,30.63,0.7,27.24,2024-07-23 21:45:46.247954
DET02509,VENT0462,PROD0308,4,25.06,2.3,100.24,11.8,109.74,2024-07-23 21:45:46.247954
DET02510,VENT0462,PROD0437,4,18.29,0.53,73.16,12.56,85.19,2024-07-23 21:45:46.247954
DET02511,VENT0462,PROD0306,1,20.71,4.62,20.71,1.28,17.37,2024-07-23 21:45:46.247954
DET02512,VENT0462,PROD0288,1,24.68,3.44,24.68,3.47,24.71,2024-07-23 21:45:46.247954
DET02513,VENT0462,PROD0352,4,14.33,1.52,57.32,6.24,62.04,2024-07-23 21:45:46.247954
DET02514,VENT0462,PROD0199,4,19.67,2.91,78.68,4.2,79.97,2024-07-23 21:45:46.247954
DET02515,VENT0462,PROD0404,2,19.42,1.02,38.84,1.18,39.0,2024-07-23 21:45:46.247954
DET02516,VENT0462,PROD0052,4,25.01,4.8,100.04,11.88,107.12,2024-07-23 21:45:46.247954
DET02517,VENT0463,PROD0036,1,26.26,2.64,26.26,1.75,25.37,2025-01-19 06:38:05.032917
DET02518,VENT0463,PROD0415,4,24.13,4.2,96.52,13.0,105.32,2025-01-19 06:38:05.032917
DET02519,VENT0463,PROD0342,5,19.09,0.21,95.45,5.1,100.34,2025-01-19 06:38:05.032917
DET02520,VENT0463,PROD0336,4,16.1,1.31,64.4,2.56,65.65,2025-01-19 06:38:05.032917
DET02521,VENT0463,PROD0400,2,20.93,1.5,41.86,1.06,41.42,2025-01-19 06:38:05.032917
DET02522,VENT0463,PROD0482,5,21.51,3.9,107.55,3.35,107.0,2025-01-19 06:38:05.032917
DET02523,VENT0463,PROD0366,5,18.8,1.62,94.0,8.1,100.48,2025-01-19 06:38:05.032917
DET02524,VENT0463,PROD0356,1,24.82,2.42,24.82,1.9,24.3,2025-01-19 06:38:05.032917
DET02525,VENT0464,PROD0405,4,17.16,4.32,68.64,7.44,71.76,2024-08-03 21:03:42.125031
DET02526,VENT0464,PROD0401,4,31.29,4.49,125.16,6.88,127.55,2024-08-03 21:03:42.125031
DET02527,VENT0464,PROD0116,4,27.81,0.93,111.24,10.04,120.35,2024-08-03 21:03:42.125031
DET02528,VENT0464,PROD0187,4,16.99,3.18,67.96,7.4,72.18,2024-08-03 21:03:42.125031
DET02529,VENT0464,PROD0482,4,21.51,1.12,86.04,2.68,87.6,2024-08-03 21:03:42.125031
DET02530,VENT0464,PROD0384,3,28.36,2.64,85.08,9.24,91.68,2024-08-03 21:03:42.125031
DET02531,VENT0464,PROD0422,1,15.57,3.38,15.57,1.01,13.2,2024-08-03 21:03:42.125031
DET02532,VENT0464,PROD0366,5,18.8,3.47,94.0,8.1,98.63,2024-08-03 21:03:42.125031
DET02533,VENT0465,PROD0313,3,19.42,3.46,58.26,6.87,61.67,2024-03-25 03:06:23.769380
DET02534,VENT0465,PROD0080,3,25.43,4.48,76.29,1.92,73.73,2024-03-25 03:06:23.769380
DET02535,VENT0465,PROD0236,4,15.78,1.47,63.12,8.68,70.33,2024-03-25 03:06:23.769380
DET02536,VENT0465,PROD0232,5,25.76,4.06,128.8,3.95,128.69,2024-03-25 03:06:23.769380
DET02537,VENT0466,PROD0230,5,26.3,2.51,131.5,15.8,144.79,2023-07-12 03:36:36.256309
DET02538,VENT0466,PROD0276,2,32.37,4.5,64.74,1.68,61.92,2023-07-12 03:36:36.256309
DET02539,VENT0467,PROD0196,4,14.5,0.05,58.0,8.2,66.15,2024-01-13 15:32:58.256328
DET02540,VENT0467,PROD0013,5,27.22,3.98,136.1,10.5,142.62,2024-01-13 15:32:58.256328
DET02541,VENT0467,PROD0204,1,20.48,2.54,20.48,1.42,19.36,2024-01-13 15:32:58.256328
DET02542,VENT0467,PROD0018,4,15.49,2.59,61.96,11.64,71.01,2024-01-13 15:32:58.256328
DET02543,VENT0467,PROD0179,5,15.52,0.95,77.6,12.45,89.1,2024-01-13 15:32:58.256328
DET02544,VENT0467,PROD0001,2,20.68,0.05,41.36,1.66,42.97,2024-01-13 15:32:58.256328
DET02545,VENT0468,PROD0050,2,13.28,3.11,26.56,2.54,25.99,2023-12-27 19:15:25.685736
DET02546,VENT0468,PROD0097,4,16.37,3.46,65.48,8.24,70.26,2023-12-27 19:15:25.685736
DET02547,VENT0468,PROD0285,1,28.52,3.22,28.52,3.17,28.47,2023-12-27 19:15:25.685736
DET02548,VENT0468,PROD0159,2,20.33,3.06,40.66,1.86,39.46,2023-12-27 19:15:25.685736
DET02549,VENT0468,PROD0329,1,18.33,4.15,18.33,2.28,16.46,2023-12-27 19:15:25.685736
DET02550,VENT0468,PROD0057,2,29.51,1.48,59.02,6.86,64.4,2023-12-27 19:15:25.685736
DET02551,VENT0468,PROD0140,4,24.78,4.47,99.12,12.44,107.09,2023-12-27 19:15:25.685736
DET02552,VENT0468,PROD0291,5,15.87,3.26,79.35,4.55,80.64,2023-12-27 19:15:25.685736
DET02553,VENT0468,PROD0415,1,24.13,3.07,24.13,3.25,24.31,2023-12-27 19:15:25.685736
DET02554,VENT0469,PROD0185,1,16.19,4.96,16.19,2.3,13.53,2024-10-28 22:23:52.113121
DET02555,VENT0469,PROD0106,4,17.77,2.77,71.08,3.44,71.75,2024-10-28 22:23:52.113121
DET02556,VENT0469,PROD0156,4,19.43,2.27,77.72,5.08,80.53,2024-10-28 22:23:52.113121
DET02557,VENT0469,PROD0203,1,27.35,2.0,27.35,1.27,26.62,2024-10-28 22:23:52.113121
DET02558,VENT0470,PROD0033,4,16.54,1.0,66.16,5.92,71.08,2023-09-21 09:09:27.889388
DET02559,VENT0470,PROD0441,5,12.97,1.54,64.85,10.55,73.86,2023-09-21 09:09:27.889388
DET02560,VENT0470,PROD0178,1,24.16,3.56,24.16,2.76,23.36,2023-09-21 09:09:27.889388
DET02561,VENT0470,PROD0432,3,14.93,3.95,44.79,2.55,43.39,2023-09-21 09:09:27.889388
DET02562,VENT0470,PROD0299,4,18.7,1.62,74.8,11.2,84.38,2023-09-21 09:09:27.889388
DET02563,VENT0470,PROD0045,3,19.17,2.6,57.51,3.63,58.54,2023-09-21 09:09:27.889388
DET02564,VENT0470,PROD0344,5,26.16,4.43,130.8,14.0,140.37,2023-09-21 09:09:27.889388
DET02565,VENT0471,PROD0109,3,23.54,0.95,70.62,7.44,77.11,2023-12-13 03:42:34.490118
DET02566,VENT0471,PROD0381,5,26.42,1.1,132.1,14.85,145.85,2023-12-13 03:42:34.490118
DET02567,VENT0471,PROD0164,4,28.1,2.02,112.4,9.44,119.82,2023-12-13 03:42:34.490118
DET02568,VENT0471,PROD0032,5,27.14,4.73,135.7,17.3,148.27,2023-12-13 03:42:34.490118
DET02569,VENT0471,PROD0246,4,20.66,2.33,82.64,2.76,83.07,2023-12-13 03:42:34.490118
DET02570,VENT0471,PROD0227,4,22.67,0.14,90.68,5.48,96.02,2023-12-13 03:42:34.490118
DET02571,VENT0471,PROD0148,5,24.01,2.35,120.05,8.05,125.75,2023-12-13 03:42:34.490118
DET02572,VENT0471,PROD0105,1,27.03,3.37,27.03,1.81,25.47,2023-12-13 03:42:34.490118
DET02573,VENT0471,PROD0010,4,27.31,3.48,109.24,8.64,114.4,2023-12-13 03:42:34.490118
DET02574,VENT0471,PROD0289,2,16.17,4.75,32.34,4.18,31.77,2023-12-13 03:42:34.490118
DET02575,VENT0472,PROD0300,1,17.64,2.84,17.64,1.76,16.56,2024-11-14 12:31:39.626039
DET02576,VENT0473,PROD0459,5,29.42,0.94,147.1,11.75,157.91,2024-12-26 02:13:01.627643
DET02577,VENT0473,PROD0133,5,25.17,2.7,125.85,4.25,127.4,2024-12-26 02:13:01.627643
DET02578,VENT0473,PROD0453,2,18.97,4.91,37.94,5.34,38.37,2024-12-26 02:13:01.627643
DET02579,VENT0474,PROD0476,3,20.15,1.62,60.45,7.2,66.03,2025-03-20 18:06:00.892642
DET02580,VENT0474,PROD0496,1,18.47,4.44,18.47,2.16,16.19,2025-03-20 18:06:00.892642
DET02581,VENT0474,PROD0249,4,13.04,3.38,52.16,11.24,60.02,2025-03-20 18:06:00.892642
DET02582,VENT0474,PROD0407,3,25.79,2.81,77.37,7.11,81.67,2025-03-20 18:06:00.892642
DET02583,VENT0474,PROD0350,2,26.81,1.8,53.62,4.84,56.66,2025-03-20 18:06:00.892642
DET02584,VENT0475,PROD0170,3,25.35,3.17,76.05,3.69,76.57,2024-01-31 12:17:28.992714
DET02585,VENT0475,PROD0043,4,22.38,2.33,89.52,7.04,94.23,2024-01-31 12:17:28.992714
DET02586,VENT0475,PROD0455,1,23.27,4.49,23.27,2.6,21.38,2024-01-31 12:17:28.992714
DET02587,VENT0475,PROD0408,2,17.41,1.93,34.82,4.72,37.61,2024-01-31 12:17:28.992714
DET02588,VENT0476,PROD0140,5,24.78,3.33,123.9,15.55,136.12,2023-12-06 06:24:49.061876
DET02589,VENT0476,PROD0017,1,23.8,4.44,23.8,2.91,22.27,2023-12-06 06:24:49.061876
DET02590,VENT0476,PROD0273,2,25.35,1.1,50.7,3.94,53.54,2023-12-06 06:24:49.061876
DET02591,VENT0476,PROD0394,4,22.27,4.22,89.08,5.56,90.42,2023-12-06 06:24:49.061876
DET02592,VENT0476,PROD0035,3,14.6,2.64,43.8,1.83,42.99,2023-12-06 06:24:49.061876
DET02593,VENT0476,PROD0059,5,20.88,4.47,104.4,8.6,108.53,2023-12-06 06:24:49.061876
DET02594,VENT0477,PROD0019,2,21.02,1.95,42.04,5.54,45.63,2024-02-18 00:44:15.496057
DET02595,VENT0477,PROD0246,4,20.66,0.11,82.64,2.76,85.29,2024-02-18 00:44:15.496057
DET02596,VENT0477,PROD0092,1,15.4,1.12,15.4,0.87,15.15,2024-02-18 00:44:15.496057
DET02597,VENT0477,PROD0215,4,20.81,1.05,83.24,3.64,85.83,2024-02-18 00:44:15.496057
DET02598,VENT0478,PROD0364,1,26.08,3.01,26.08,0.98,24.05,2024-11-15 16:46:33.306340
DET02599,VENT0478,PROD0122,1,23.9,3.89,23.9,1.65,21.66,2024-11-15 16:46:33.306340
DET02600,VENT0478,PROD0202,1,20.21,1.79,20.21,2.21,20.63,2024-11-15 16:46:33.306340
DET02601,VENT0478,PROD0316,4,18.28,3.74,73.12,5.8,75.18,2024-11-15 16:46:33.306340
DET02602,VENT0478,PROD0163,3,26.29,4.67,78.87,3.21,77.41,2024-11-15 16:46:33.306340
DET02603,VENT0479,PROD0451,1,26.94,3.8,26.94,1.99,25.13,2024-04-27 16:04:48.643439
DET02604,VENT0479,PROD0224,1,20.65,2.36,20.65,1.17,19.46,2024-04-27 16:04:48.643439
DET02605,VENT0479,PROD0439,3,21.14,3.34,63.42,8.91,68.99,2024-04-27 16:04:48.643439
DET02606,VENT0479,PROD0398,4,18.81,2.98,75.24,7.2,79.46,2024-04-27 16:04:48.643439
DET02607,VENT0479,PROD0371,2,15.7,1.08,31.4,2.44,32.76,2024-04-27 16:04:48.643439
DET02608,VENT0479,PROD0273,3,25.35,4.44,76.05,5.91,77.52,2024-04-27 16:04:48.643439
DET02609,VENT0479,PROD0243,1,17.25,3.89,17.25,2.15,15.51,2024-04-27 16:04:48.643439
DET02610,VENT0480,PROD0166,3,20.69,2.69,62.07,4.23,63.61,2024-08-22 23:28:15.800394
DET02611,VENT0480,PROD0229,2,24.53,0.69,49.06,5.96,54.33,2024-08-22 23:28:15.800394
DET02612,VENT0480,PROD0473,1,29.37,0.47,29.37,0.86,29.76,2024-08-22 23:28:15.800394
DET02613,VENT0481,PROD0181,2,18.67,4.1,37.34,5.86,39.1,2025-03-14 23:05:55.827787
DET02614,VENT0481,PROD0061,5,19.71,1.31,98.55,8.65,105.89,2025-03-14 23:05:55.827787
DET02615,VENT0481,PROD0494,1,26.67,3.89,26.67,1.33,24.11,2025-03-14 23:05:55.827787
DET02616,VENT0481,PROD0006,5,17.66,1.79,88.3,6.5,93.01,2025-03-14 23:05:55.827787
DET02617,VENT0481,PROD0205,2,14.21,4.24,28.42,3.76,27.94,2025-03-14 23:05:55.827787
DET02618,VENT0481,PROD0323,5,29.9,0.53,149.5,9.8,158.77,2025-03-14 23:05:55.827787
DET02619,VENT0481,PROD0389,1,20.19,4.84,20.19,3.2,18.55,2025-03-14 23:05:55.827787
DET02620,VENT0482,PROD0196,5,14.5,0.54,72.5,10.25,82.21,2023-08-28 00:21:51.322099
DET02621,VENT0482,PROD0493,3,15.67,1.35,47.01,4.59,50.25,2023-08-28 00:21:51.322099
DET02622,VENT0482,PROD0330,3,19.58,0.72,58.74,6.3,64.32,2023-08-28 00:21:51.322099
DET02623,VENT0482,PROD0035,2,14.6,0.73,29.2,1.22,29.69,2023-08-28 00:21:51.322099
DET02624,VENT0482,PROD0366,5,18.8,3.13,94.0,8.1,98.97,2023-08-28 00:21:51.322099
DET02625,VENT0482,PROD0018,5,15.49,2.08,77.45,14.55,89.92,2023-08-28 00:21:51.322099
DET02626,VENT0482,PROD0321,3,15.99,0.7,47.97,9.21,56.48,2023-08-28 00:21:51.322099
DET02627,VENT0482,PROD0375,5,13.98,3.93,69.9,4.1,70.07,2023-08-28 00:21:51.322099
DET02628,VENT0483,PROD0448,5,27.64,0.96,138.2,15.7,152.94,2023-05-31 09:47:03.669514
DET02629,VENT0483,PROD0440,2,24.43,4.34,48.86,2.7,47.22,2023-05-31 09:47:03.669514
DET02630,VENT0483,PROD0472,1,25.27,4.08,25.27,0.84,22.03,2023-05-31 09:47:03.669514
DET02631,VENT0483,PROD0041,5,20.77,4.35,103.85,10.25,109.75,2023-05-31 09:47:03.669514
DET02632,VENT0483,PROD0095,4,15.8,4.67,63.2,7.72,66.25,2023-05-31 09:47:03.669514
DET02633,VENT0483,PROD0044,1,20.32,3.17,20.32,2.25,19.4,2023-05-31 09:47:03.669514
DET02634,VENT0483,PROD0350,1,26.81,4.34,26.81,2.42,24.89,2023-05-31 09:47:03.669514
DET02635,VENT0483,PROD0442,5,25.25,0.97,126.25,10.6,135.88,2023-05-31 09:47:03.669514
DET02636,VENT0484,PROD0103,2,22.13,2.62,44.26,4.44,46.08,2024-03-16 07:28:53.641438
DET02637,VENT0484,PROD0270,5,22.07,4.68,110.35,6.5,112.17,2024-03-16 07:28:53.641438
DET02638,VENT0484,PROD0343,4,22.17,1.98,88.68,13.32,100.02,2024-03-16 07:28:53.641438
DET02639,VENT0484,PROD0048,2,23.08,0.28,46.16,4.48,50.36,2024-03-16 07:28:53.641438
DET02640,VENT0484,PROD0012,1,14.35,2.7,14.35,1.09,12.74,2024-03-16 07:28:53.641438
DET02641,VENT0484,PROD0058,2,22.69,0.27,45.38,4.72,49.83,2024-03-16 07:28:53.641438
DET02642,VENT0484,PROD0415,2,24.13,0.23,48.26,6.5,54.53,2024-03-16 07:28:53.641438
DET02643,VENT0484,PROD0236,3,15.78,4.13,47.34,6.51,49.72,2024-03-16 07:28:53.641438
DET02644,VENT0484,PROD0065,3,19.14,1.56,57.42,6.87,62.73,2024-03-16 07:28:53.641438
DET02645,VENT0484,PROD0354,1,26.38,2.01,26.38,1.56,25.93,2024-03-16 07:28:53.641438
DET02646,VENT0485,PROD0407,1,25.79,4.37,25.79,2.37,23.79,2025-03-27 19:51:25.546592
DET02647,VENT0485,PROD0238,1,25.35,1.87,25.35,3.21,26.69,2025-03-27 19:51:25.546592
DET02648,VENT0485,PROD0121,3,14.43,2.7,43.29,5.22,45.81,2025-03-27 19:51:25.546592
DET02649,VENT0485,PROD0472,1,25.27,3.15,25.27,0.84,22.96,2025-03-27 19:51:25.546592
DET02650,VENT0486,PROD0003,1,19.24,1.79,19.24,0.98,18.43,2024-08-26 06:13:44.998255
DET02651,VENT0486,PROD0391,3,21.02,2.5,63.06,9.63,70.19,2024-08-26 06:13:44.998255
DET02652,VENT0486,PROD0481,5,21.97,0.2,109.85,9.7,119.35,2024-08-26 06:13:44.998255
DET02653,VENT0486,PROD0171,3,16.83,4.08,50.49,6.6,53.01,2024-08-26 06:13:44.998255
DET02654,VENT0486,PROD0249,2,13.04,2.35,26.08,5.62,29.35,2024-08-26 06:13:44.998255
DET02655,VENT0486,PROD0015,3,18.4,1.57,55.2,8.73,62.36,2024-08-26 06:13:44.998255
DET02656,VENT0486,PROD0251,1,22.64,0.71,22.64,0.96,22.89,2024-08-26 06:13:44.998255
DET02657,VENT0486,PROD0157,2,23.65,1.42,47.3,5.44,51.32,2024-08-26 06:13:44.998255
DET02658,VENT0486,PROD0378,3,20.69,1.16,62.07,6.6,67.51,2024-08-26 06:13:44.998255
DET02659,VENT0487,PROD0241,5,15.47,3.7,77.35,8.6,82.25,2024-08-22 23:18:22.413785
DET02660,VENT0487,PROD0329,1,18.33,1.13,18.33,2.28,19.48,2024-08-22 23:18:22.413785
DET02661,VENT0487,PROD0037,3,17.27,2.56,51.81,8.25,57.5,2024-08-22 23:18:22.413785
DET02662,VENT0488,PROD0133,1,25.17,2.11,25.17,0.85,23.91,2025-03-09 19:44:31.999072
DET02663,VENT0488,PROD0477,1,27.14,1.64,27.14,1.92,27.42,2025-03-09 19:44:31.999072
DET02664,VENT0488,PROD0303,1,20.84,0.9,20.84,2.49,22.43,2025-03-09 19:44:31.999072
DET02665,VENT0488,PROD0089,5,18.02,1.31,90.1,16.6,105.39,2025-03-09 19:44:31.999072
DET02666,VENT0488,PROD0299,3,18.7,2.73,56.1,8.4,61.77,2025-03-09 19:44:31.999072
DET02667,VENT0488,PROD0318,5,26.29,1.4,131.45,6.55,136.6,2025-03-09 19:44:31.999072
DET02668,VENT0488,PROD0182,2,18.62,0.44,37.24,1.54,38.34,2025-03-09 19:44:31.999072
